created_at,entry_id,field1,field2,field3,field4
2023-06-01 19:44:30,4739,1.102,0.095,1.121,30.2
2023-06-01 19:44:45,4740,1.107,0.087,1.046,30.05
2023-06-01 19:45:00,4741,1.123,0.08,1.095,29.97
2023-06-01 19:45:15,4742,1.132,0.063,1.136,30.12
2023-06-01 19:45:30,4743,1.13,0.075,1.122,30.05
2023-06-01 19:45:45,4744,1.116,0.073,1.091,29.95
2023-06-01 19:46:00,4745,1.151,0.118,1.155,29.99
2023-06-01 19:46:15,4746,1.128,0.063,1.124,30.07
2023-06-01 19:46:30,4747,1.126,0.037,1.122,30.28
2023-06-01 19:46:45,4748,1.125,0.098,1.093,29.93
2023-06-01 19:47:00,4749,1.132,0.085,1.125,29.91
2023-06-01 19:47:15,4750,1.142,0.097,1.05,29.87
2023-06-01 19:47:30,4751,1.114,0.082,1.048,30.27
2023-06-01 19:47:45,4752,1.126,0.054,1.138,29.98
2023-06-01 19:48:00,4753,1.124,0.064,1.139,30.08
2023-06-01 19:48:15,4754,1.118,0.1,1.108,29.98
2023-06-01 19:48:30,4755,1.12,0.102,1.214,29.97
2023-06-01 19:48:45,4756,1.139,0.05,1.216,30.1
2023-06-01 19:49:00,4757,1.14,0.116,1.141,29.98
2023-06-01 19:49:15,4758,1.113,0.099,1.195,30.01
2023-06-01 19:49:30,4759,1.119,0.076,1.1,29.85
2023-06-01 19:49:45,4760,1.139,0.11,1.143,29.91
2023-06-01 19:50:00,4761,1.113,0.095,1.126,30.2
2023-06-01 19:50:15,4762,1.139,0.122,1.265,29.93
2023-06-01 19:50:30,4763,1.107,0.091,1.234,30.04
2023-06-01 19:50:45,4764,1.129,0.067,0.987,29.97
2023-06-01 19:51:00,4765,1.131,0.08,1.037,30.04
2023-06-01 19:51:15,4766,1.148,0.135,1.032,30.03
2023-06-01 19:51:30,4767,1.135,0.105,1.138,30.09
2023-06-01 19:51:45,4768,1.135,0.069,1.127,30.15
2023-06-01 19:52:00,4769,1.127,0.079,1.201,30.04
2023-06-01 19:52:15,4770,1.149,0.082,1.081,30.04
2023-06-01 19:52:30,4771,1.135,0.058,1.183,29.89
2023-06-01 19:52:45,4772,1.148,0.141,1.071,30.05
2023-06-01 19:53:00,4773,1.135,0.118,1.109,29.97
2023-06-01 19:53:15,4774,1.094,0.045,0.975,30.06
2023-06-01 19:53:30,4775,1.127,0.096,1.184,30.05
2023-06-01 19:53:45,4776,1.12,0.056,1.173,29.87
2023-06-01 19:54:00,4777,1.134,0.05,1.159,30.04
2023-06-01 19:54:15,4778,1.13,0.073,1.078,30.07
2023-06-01 19:54:30,4779,1.132,0.075,1.178,30.14
2023-06-01 19:54:45,4780,1.151,0.094,1.147,30.07
2023-06-01 19:55:00,4781,1.107,0.087,1.14,30.54
2023-06-01 19:55:15,4782,1.103,0.133,1.202,30.32
2023-06-01 19:55:30,4783,1.113,0.084,1.17,30.06
2023-06-01 19:55:45,4784,1.118,0.086,1.155,30.2
2023-06-01 19:56:00,4785,1.125,0.075,1.106,29.88
2023-06-01 19:56:15,4786,1.126,0.081,1.104,30.12
2023-06-01 19:56:30,4787,1.128,0.087,1.073,30.12
2023-06-01 19:56:45,4788,1.12,0.082,1.164,29.74
2023-06-01 19:57:00,4789,1.144,0.093,1.166,29.86
2023-06-01 19:57:15,4790,1.125,0.129,1.195,30.31
2023-06-01 19:57:30,4791,1.153,0.079,1.105,29.81
2023-06-01 19:57:45,4792,1.118,0.114,1.157,30.27
2023-06-01 19:58:00,4793,1.12,0.089,1.194,30.15
2023-06-01 19:58:15,4794,1.116,0.059,1.113,30.01
2023-06-01 19:58:30,4795,1.136,0.087,1.117,30.13
2023-06-01 19:58:45,4796,1.139,0.083,1.066,29.98
2023-06-01 19:59:00,4797,1.118,0.059,1.123,30.21
2023-06-01 19:59:15,4798,1.116,0.096,1.107,29.84
2023-06-01 19:59:30,4799,1.141,0.096,1.176,30.0
2023-06-01 19:59:45,4800,1.122,0.104,1.201,30.04
2023-06-01 20:00:00,4801,1.13,0.085,1.196,30.1
2023-06-01 20:00:15,4802,1.126,0.1,1.096,29.75
2023-06-01 20:00:30,4803,1.112,0.061,1.119,30.12
2023-06-01 20:00:45,4804,1.156,0.112,1.182,29.75
2023-06-01 20:01:00,4805,1.136,0.089,1.056,29.87
2023-06-01 20:01:15,4806,1.123,0.071,1.058,29.99
2023-06-01 20:01:30,4807,1.148,0.08,1.164,29.95
2023-06-01 20:01:45,4808,1.131,0.093,1.082,29.78
2023-06-01 20:02:00,4809,1.138,0.107,1.142,29.8
2023-06-01 20:02:15,4810,1.136,0.098,1.11,29.88
2023-06-01 20:02:30,4811,1.138,0.095,1.108,30.2
2023-06-01 20:02:45,4812,1.12,0.092,1.182,29.85
2023-06-01 20:03:00,4813,1.114,0.081,1.167,29.84
2023-06-01 20:03:15,4814,1.142,0.065,1.176,29.99
2023-06-01 20:03:30,4815,1.126,0.097,1.194,30.08
2023-06-01 20:03:45,4816,1.122,0.065,1.146,30.35
2023-06-01 20:04:00,4817,1.156,0.102,0.988,29.95
2023-06-01 20:04:15,4818,1.126,0.09,1.1,29.95
2023-06-01 20:04:30,4819,1.133,0.091,1.169,29.76
2023-06-01 20:04:45,4820,1.127,0.119,1.013,30.0
2023-06-01 20:05:00,4821,1.118,0.064,1.217,30.13
2023-06-01 20:05:15,4822,1.157,0.093,1.287,30.06
2023-06-01 20:05:30,4823,1.114,0.07,1.03,29.96
2023-06-01 20:05:45,4824,1.115,0.069,1.092,30.17
2023-06-01 20:06:00,4825,1.135,0.073,1.098,29.73
2023-06-01 20:06:15,4826,1.118,0.099,0.995,30.02
2023-06-01 20:06:30,4827,1.13,0.044,1.184,29.87
2023-06-01 20:06:45,4828,1.13,0.075,1.102,29.78
2023-06-01 20:07:00,4829,1.103,0.111,1.091,29.97
2023-06-01 20:07:15,4830,1.145,0.061,1.157,29.85
2023-06-01 20:07:30,4831,1.102,0.097,1.122,29.93
2023-06-01 20:07:45,4832,1.13,0.082,1.25,29.78
2023-06-01 20:08:00,4833,1.126,0.112,1.125,29.97
2023-06-01 20:08:15,4834,1.141,0.106,1.18,30.25
2023-06-01 20:08:30,4835,1.104,0.055,1.257,30.06
2023-06-01 20:08:45,4836,1.118,0.089,1.188,30.08
2023-06-01 20:09:00,4837,1.123,0.085,1.038,30.01
2023-06-01 20:09:15,4838,1.111,0.146,1.09,30.0
2023-06-01 20:09:30,4839,1.136,0.095,1.091,30.06
2023-06-01 20:09:45,4840,1.123,0.097,1.217,29.93
2023-06-01 20:10:00,4841,1.138,0.095,1.171,29.93
2023-06-01 20:10:15,4842,1.136,0.083,1.056,30.28
2023-06-01 20:10:30,4843,1.137,0.087,1.096,30.19
2023-06-01 20:10:45,4844,1.111,0.093,1.126,30.06
2023-06-01 20:11:00,4845,1.119,0.09,1.101,30.09
2023-06-01 20:11:15,4846,1.116,0.082,1.069,29.76
2023-06-01 20:11:30,4847,1.143,0.093,1.179,29.81
2023-06-01 20:11:45,4848,1.139,0.055,1.119,30.13
2023-06-01 20:12:00,4849,1.122,0.087,1.178,29.84
2023-06-01 20:12:15,4850,1.123,0.122,1.031,29.82
2023-06-01 20:12:30,4851,1.108,0.091,0.925,29.97
2023-06-01 20:12:45,4852,1.137,0.149,1.13,30.07
2023-06-01 20:13:00,4853,1.137,0.072,1.158,30.0
2023-06-01 20:13:15,4854,1.111,0.124,1.089,29.82
2023-06-01 20:13:30,4855,1.128,0.07,1.12,30.2
2023-06-01 20:13:45,4856,1.103,0.094,1.017,30.0
2023-06-01 20:14:00,4857,1.112,0.063,1.237,29.98
2023-06-01 20:14:15,4858,1.131,0.085,1.13,30.08
2023-06-01 20:14:30,4859,1.114,0.069,1.227,30.09
2023-06-01 20:14:45,4860,1.122,0.08,1.129,30.14
2023-06-01 20:15:00,4861,1.142,0.086,1.018,29.95
2023-06-01 20:15:15,4862,1.118,0.126,1.106,30.18
2023-06-01 20:15:30,4863,1.147,0.089,1.114,30.14
2023-06-01 20:15:45,4864,1.129,0.086,1.072,30.13
2023-06-01 20:16:00,4865,1.117,0.065,1.061,29.91
2023-06-01 20:16:15,4866,1.155,0.09,1.155,30.07
2023-06-01 20:16:30,4867,1.137,0.076,1.098,30.03
2023-06-01 20:16:45,4868,1.123,0.072,1.116,30.09
2023-06-01 20:17:00,4869,1.126,0.091,1.187,29.85
2023-06-01 20:17:15,4870,1.127,0.098,1.066,30.38
2023-06-01 20:17:30,4871,1.128,0.102,1.104,29.98
2023-06-01 20:17:45,4872,1.136,0.127,1.057,30.0
2023-06-01 20:18:00,4873,1.127,0.086,1.133,30.11
2023-06-01 20:18:15,4874,1.121,0.121,1.157,30.09
2023-06-01 20:18:30,4875,1.124,0.118,1.174,30.01
2023-06-01 20:18:45,4876,1.124,0.038,1.216,29.69
2023-06-01 20:19:00,4877,1.131,0.084,1.187,30.25
2023-06-01 20:19:15,4878,1.114,0.105,1.113,30.07
2023-06-01 20:19:30,4879,1.141,0.068,1.133,30.13
2023-06-01 20:19:45,4880,1.121,0.118,1.121,30.07
2023-06-01 20:20:00,4881,1.118,0.104,0.999,30.22
2023-06-01 20:20:15,4882,1.141,0.093,1.186,30.02
2023-06-01 20:20:30,4883,1.131,0.104,1.146,29.85
2023-06-01 20:20:45,4884,1.122,0.13,1.242,30.2
2023-06-01 20:21:00,4885,1.117,0.105,1.127,29.97
2023-06-01 20:21:15,4886,1.123,0.098,1.118,30.04
2023-06-01 20:21:30,4887,1.125,0.091,1.182,29.95
2023-06-01 20:21:45,4888,1.13,0.083,1.114,30.31
2023-06-01 20:22:00,4889,1.113,0.072,1.084,29.77
2023-06-01 20:22:15,4890,1.109,0.101,1.25,30.18
2023-06-01 20:22:30,4891,1.152,0.074,1.192,30.21
2023-06-01 20:22:45,4892,1.13,0.09,1.122,29.91
2023-06-01 20:23:00,4893,1.121,0.098,1.068,30.13
2023-06-01 20:23:15,4894,1.124,0.106,1.135,29.94
2023-06-01 20:23:30,4895,1.113,0.086,1.205,30.25
2023-06-01 20:23:45,4896,1.134,0.1,1.189,30.31
2023-06-01 20:24:00,4897,1.13,0.114,1.082,30.16
2023-06-01 20:24:15,4898,1.099,0.087,1.063,30.11
2023-06-01 20:24:30,4899,1.118,0.14,1.101,29.8
2023-06-01 20:24:45,4900,1.117,0.091,1.13,30.14
2023-06-01 20:25:00,4901,1.115,0.09,1.072,30.2
2023-06-01 20:25:15,4902,1.138,0.096,1.18,30.16
2023-06-01 20:25:30,4903,1.141,0.114,1.138,30.02
2023-06-01 20:25:45,4904,1.123,0.088,1.096,30.05
2023-06-01 20:26:00,4905,1.13,0.082,1.078,29.83
2023-06-01 20:26:15,4906,1.111,0.099,1.061,30.01
2023-06-01 20:26:30,4907,1.13,0.083,1.135,30.21
2023-06-01 20:26:45,4908,1.13,0.114,1.125,29.95
2023-06-01 20:27:00,4909,1.132,0.078,1.122,30.12
2023-06-01 20:27:15,4910,1.102,0.092,1.108,30.23
2023-06-01 20:27:30,4911,1.147,0.102,1.181,29.94
2023-06-01 20:27:45,4912,1.123,0.082,1.164,30.08
2023-06-01 20:28:00,4913,1.134,0.088,1.147,29.91
2023-06-01 20:28:15,4914,1.144,0.099,1.098,30.03
2023-06-01 20:28:30,4915,1.13,0.112,1.142,29.81
2023-06-01 20:28:45,4916,1.113,0.066,0.99,30.08
2023-06-01 20:29:00,4917,1.129,0.103,1.118,30.36
2023-06-01 20:29:15,4918,1.138,0.116,1.081,30.18
2023-06-01 20:29:30,4919,1.131,0.109,1.117,29.82
2023-06-01 20:29:45,4920,1.119,0.099,1.046,30.03
2023-06-01 20:30:00,4921,1.149,0.109,1.133,30.15
2023-06-01 20:30:15,4922,1.147,0.066,1.24,30.38
2023-06-01 20:30:30,4923,1.122,0.103,1.095,30.01
2023-06-01 20:30:45,4924,1.136,0.113,1.047,30.08
2023-06-01 20:31:00,4925,1.122,0.036,1.189,30.1
2023-06-01 20:31:15,4926,1.135,0.108,1.131,30.28
2023-06-01 20:31:30,4927,1.112,0.09,1.172,30.02
2023-06-01 20:31:45,4928,1.129,0.11,1.108,30.26
2023-06-01 20:32:00,4929,1.119,0.059,1.09,30.0
2023-06-01 20:32:15,4930,1.128,0.058,1.054,29.58
2023-06-01 20:32:30,4931,1.125,0.119,1.143,30.39
2023-06-01 20:32:45,4932,1.108,0.085,1.306,29.98
2023-06-01 20:33:00,4933,1.103,0.072,1.044,29.92
2023-06-01 20:33:15,4934,1.141,0.127,1.187,30.07
2023-06-01 20:33:30,4935,1.126,0.12,1.161,29.96
2023-06-01 20:33:45,4936,1.141,0.067,1.109,29.95
2023-06-01 20:34:00,4937,1.134,0.084,1.079,30.13
2023-06-01 20:34:15,4938,1.126,0.09,1.121,30.07
2023-06-01 20:34:30,4939,1.121,0.101,1.09,30.17
2023-06-01 20:34:45,4940,1.135,0.091,1.076,30.17
2023-06-01 20:35:00,4941,1.113,0.11,1.18,30.08
2023-06-01 20:35:15,4942,1.112,0.073,1.178,30.13
2023-06-01 20:35:30,4943,1.126,0.125,1.139,29.94
2023-06-01 20:35:45,4944,1.124,0.105,1.174,30.05
2023-06-01 20:36:00,4945,1.123,0.106,1.087,30.2
2023-06-01 20:36:15,4946,1.142,0.097,1.018,30.04
2023-06-01 20:36:30,4947,1.124,0.081,1.197,30.3
2023-06-01 20:36:45,4948,1.129,0.096,1.11,30.24
2023-06-01 20:37:00,4949,1.115,0.102,1.15,30.29
2023-06-01 20:37:15,4950,1.136,0.127,1.114,30.18
2023-06-01 20:37:30,4951,1.131,0.098,1.169,29.85
2023-06-01 20:37:45,4952,1.15,0.106,1.118,29.93
2023-06-01 20:38:00,4953,1.138,0.118,1.129,30.16
2023-06-01 20:38:15,4954,1.132,0.153,1.092,30.1
2023-06-01 20:38:30,4955,1.138,0.089,1.127,30.03
2023-06-01 20:38:45,4956,1.121,0.131,1.074,29.75
2023-06-01 20:39:00,4957,1.144,0.081,1.286,29.92
2023-06-01 20:39:15,4958,1.13,0.11,1.096,30.08
2023-06-01 20:39:30,4959,1.115,0.076,1.225,29.98
2023-06-01 20:39:45,4960,1.135,0.078,1.156,29.86
2023-06-01 20:40:00,4961,1.142,0.094,1.102,29.98
2023-06-01 20:40:15,4962,1.093,0.095,1.131,30.05
2023-06-01 20:40:30,4963,1.138,0.114,1.178,29.76
2023-06-01 20:40:45,4964,1.121,0.069,1.157,29.63
2023-06-01 20:41:00,4965,1.099,0.076,1.124,30.24
2023-06-01 20:41:15,4966,1.131,0.104,1.096,30.26
2023-06-01 20:41:30,4967,1.102,0.108,1.149,30.1
2023-06-01 20:41:45,4968,1.099,0.085,1.128,30.04
2023-06-01 20:42:00,4969,1.121,0.063,1.109,30.0
2023-06-01 20:42:15,4970,1.115,0.125,1.095,30.31
2023-06-01 20:42:30,4971,1.112,0.087,1.167,29.81
2023-06-01 20:42:45,4972,1.114,0.067,1.21,29.77
2023-06-01 20:43:00,4973,1.128,0.072,1.119,30.11
2023-06-01 20:43:15,4974,1.12,0.065,1.224,29.99
2023-06-01 20:43:30,4975,1.122,0.058,1.157,30.02
2023-06-01 20:43:45,4976,1.111,0.095,1.068,29.59
2023-06-01 20:44:00,4977,1.129,0.053,1.143,30.21
2023-06-01 20:44:15,4978,1.131,0.085,1.175,30.06
2023-06-01 20:44:30,4979,1.109,0.088,1.204,30.1
2023-06-01 20:44:45,4980,1.126,0.096,1.16,29.91
2023-06-01 20:45:00,4981,1.122,0.1,1.152,30.0
2023-06-01 20:45:15,4982,1.141,0.101,1.115,29.86
2023-06-01 20:45:30,4983,1.131,0.092,1.116,30.33
2023-06-01 20:45:45,4984,1.132,0.096,1.149,29.82
2023-06-01 20:46:00,4985,1.087,0.076,1.099,30.04
2023-06-01 20:46:15,4986,1.13,0.125,1.236,30.11
2023-06-01 20:46:30,4987,1.125,0.099,1.135,29.71
2023-06-01 20:46:45,4988,1.127,0.091,0.997,30.18
2023-06-01 20:47:00,4989,1.11,0.069,1.11,30.04
2023-06-01 20:47:15,4990,1.107,0.095,1.133,29.86
2023-06-01 20:47:30,4991,1.112,0.114,1.216,30.14
2023-06-01 20:47:45,4992,1.124,0.079,1.034,29.84
2023-06-01 20:48:00,4993,1.127,0.055,1.201,29.79
2023-06-01 20:48:15,4994,1.136,0.068,1.179,29.99
2023-06-01 20:48:30,4995,1.117,0.056,1.121,29.9
2023-06-01 20:48:45,4996,1.108,0.075,1.069,30.24
2023-06-01 20:49:00,4997,1.138,0.069,1.064,29.7
2023-06-01 20:49:15,4998,1.127,0.08,1.156,30.16
2023-06-01 20:49:30,4999,1.115,0.069,1.162,29.9
2023-06-01 20:49:45,5000,1.131,0.118,1.096,29.86
2023-06-01 20:50:00,5001,1.145,0.124,1.062,30.36
2023-06-01 20:50:15,5002,1.123,0.107,1.155,30.07
2023-06-01 20:50:30,5003,1.131,0.138,1.12,30.08
2023-06-01 20:50:45,5004,1.108,0.076,1.035,30.32
2023-06-01 20:51:00,5005,1.107,0.09,1.105,29.95
2023-06-01 20:51:15,5006,1.123,0.113,1.207,29.94
2023-06-01 20:51:30,5007,1.133,0.095,1.152,30.11
2023-06-01 20:51:45,5008,1.117,0.1,1.047,29.94
2023-06-01 20:52:00,5009,1.116,0.06,1.114,29.94
2023-06-01 20:52:15,5010,1.125,0.06,1.088,30.08
2023-06-01 20:52:30,5011,1.132,0.066,1.269,30.18
2023-06-01 20:52:45,5012,1.103,0.085,1.286,29.97
2023-06-01 20:53:00,5013,1.125,0.092,1.152,29.97
2023-06-01 20:53:15,5014,1.124,0.082,1.147,30.38
2023-06-01 20:53:30,5015,1.116,0.104,1.109,29.81
2023-06-01 20:53:45,5016,1.154,0.126,1.132,29.95
2023-06-01 20:54:00,5017,1.116,0.094,1.092,30.07
2023-06-01 20:54:15,5018,1.133,0.099,1.179,30.31
2023-06-01 20:54:30,5019,1.128,0.051,1.156,30.11
2023-06-01 20:54:45,5020,1.137,0.092,1.102,30.2
2023-06-01 20:55:00,5021,1.117,0.129,1.082,29.96
2023-06-01 20:55:15,5022,1.124,0.095,1.128,30.12
2023-06-01 20:55:30,5023,1.129,0.085,1.162,30.04
2023-06-01 20:55:45,5024,1.132,0.109,1.114,30.08
2023-06-01 20:56:00,5025,1.126,0.058,1.102,30.13
2023-06-01 20:56:15,5026,1.107,0.103,1.145,30.19
2023-06-01 20:56:30,5027,1.126,0.088,1.139,30.05
2023-06-01 20:56:45,5028,1.122,0.119,1.194,30.24
2023-06-01 20:57:00,5029,1.139,0.076,1.156,30.03
2023-06-01 20:57:15,5030,1.133,0.082,1.162,30.0
2023-06-01 20:57:30,5031,1.106,0.098,1.174,30.29
2023-06-01 20:57:45,5032,1.131,0.111,1.145,30.04
2023-06-01 20:58:00,5033,1.124,0.067,0.993,30.11
2023-06-01 20:58:15,5034,1.148,0.111,1.148,30.0
2023-06-01 20:58:30,5035,1.145,0.111,1.22,30.13
2023-06-01 20:58:45,5036,1.113,0.094,1.086,30.02
2023-06-01 20:59:00,5037,1.106,0.085,1.18,30.26
2023-06-01 20:59:15,5038,1.125,0.097,1.162,29.94
2023-06-01 20:59:30,5039,1.12,0.104,1.121,30.04
2023-06-01 20:59:45,5040,1.131,0.071,1.022,30.14
2023-06-01 21:00:00,5041,1.101,0.095,1.034,30.16
2023-06-01 21:00:15,5042,1.119,0.085,1.125,29.88
2023-06-01 21:00:30,5043,1.133,0.106,1.201,30.15
2023-06-01 21:00:45,5044,1.122,0.091,1.139,30.2
2023-06-01 21:01:00,5045,1.124,0.103,1.214,30.2
2023-06-01 21:01:15,5046,1.114,0.088,1.044,29.99
2023-06-01 21:01:30,5047,1.126,0.06,1.162,30.34
2023-06-01 21:01:45,5048,1.135,0.089,1.159,29.94
2023-06-01 21:02:00,5049,1.121,0.066,1.06,30.09
2023-06-01 21:02:15,5050,1.131,0.066,1.314,30.12
2023-06-01 21:02:30,5051,1.127,0.086,1.109,30.05
2023-06-01 21:02:45,5052,1.145,0.081,1.174,29.82
2023-06-01 21:03:00,5053,1.123,0.071,1.05,30.13
2023-06-01 21:03:15,5054,1.118,0.059,1.25,29.98
2023-06-01 21:03:30,5055,1.122,0.093,1.161,30.09
2023-06-01 21:03:45,5056,1.123,0.114,1.071,29.89
2023-06-01 21:04:00,5057,1.163,0.051,0.981,29.86
2023-06-01 21:04:15,5058,1.106,0.089,1.18,30.22
2023-06-01 21:04:30,5059,1.131,0.069,1.111,30.21
2023-06-01 21:04:45,5060,1.142,0.059,1.169,30.07
2023-06-01 21:05:00,5061,1.13,0.086,1.06,30.17
2023-06-01 21:05:15,5062,1.12,0.112,1.101,30.1
2023-06-01 21:05:30,5063,1.121,0.106,1.126,30.27
2023-06-01 21:05:45,5064,1.125,0.103,1.176,29.9
2023-06-01 21:06:00,5065,1.124,0.116,0.989,29.89
2023-06-01 21:06:15,5066,1.125,0.068,1.197,29.91
2023-06-01 21:06:30,5067,1.147,0.123,1.008,29.74
2023-06-01 21:06:45,5068,1.127,0.073,1.055,30.25
2023-06-01 21:07:00,5069,1.128,0.116,1.067,30.1
2023-06-01 21:07:15,5070,1.134,0.104,1.144,30.12
2023-06-01 21:07:30,5071,1.146,0.096,1.023,30.1
2023-06-01 21:07:45,5072,1.114,0.066,1.104,30.27
2023-06-01 21:08:00,5073,1.111,0.044,1.144,30.0
2023-06-01 21:08:15,5074,1.122,0.105,1.122,30.31
2023-06-01 21:08:30,5075,1.116,0.088,1.025,30.17
2023-06-01 21:08:45,5076,1.122,0.118,1.165,30.17
2023-06-01 21:09:00,5077,1.1,0.076,1.139,30.15
2023-06-01 21:09:15,5078,1.123,0.119,1.217,29.88
2023-06-01 21:09:30,5079,1.127,0.078,1.183,30.07
2023-06-01 21:09:45,5080,1.116,0.077,1.154,30.3
2023-06-01 21:10:00,5081,1.133,0.064,1.106,30.17
2023-06-01 21:10:15,5082,1.121,0.1,1.09,30.18
2023-06-01 21:10:30,5083,1.138,0.095,1.213,30.12
2023-06-01 21:10:45,5084,1.141,0.133,1.143,30.07
2023-06-01 21:11:00,5085,1.13,0.119,1.002,30.03
2023-06-01 21:11:15,5086,1.151,0.107,1.164,29.8
2023-06-01 21:11:30,5087,1.121,0.079,1.051,30.21
2023-06-01 21:11:45,5088,1.134,0.096,1.181,30.26
2023-06-01 21:12:00,5089,1.119,0.101,1.158,30.2
2023-06-01 21:12:15,5090,1.111,0.103,1.091,29.95
2023-06-01 21:12:30,5091,1.137,0.064,1.048,30.05
2023-06-01 21:12:45,5092,1.133,0.08,1.098,29.95
2023-06-01 21:13:00,5093,1.141,0.039,1.073,30.32
2023-06-01 21:13:15,5094,1.131,0.05,1.144,30.37
2023-06-01 21:13:30,5095,1.117,0.095,1.047,30.28
2023-06-01 21:13:45,5096,1.144,0.12,1.178,29.97
2023-06-01 21:14:00,5097,1.122,0.091,1.042,30.33
2023-06-01 21:14:15,5098,1.113,0.128,1.182,30.04
2023-06-01 21:14:30,5099,1.127,0.076,1.071,30.16
2023-06-01 21:14:45,5100,1.118,0.108,1.086,29.94
2023-06-01 21:15:00,5101,1.126,0.065,1.163,30.02
2023-06-01 21:15:15,5102,1.12,0.086,1.199,29.89
2023-06-01 21:15:30,5103,1.12,0.052,1.085,30.29
2023-06-01 21:15:45,5104,1.127,0.083,1.033,30.26
2023-06-01 21:16:00,5105,1.145,0.138,1.143,30.12
2023-06-01 21:16:15,5106,1.113,0.094,1.273,30.3
2023-06-01 21:16:30,5107,1.1,0.07,1.133,30.0
2023-06-01 21:16:45,5108,1.13,0.112,1.172,30.26
2023-06-01 21:17:00,5109,1.114,0.091,1.126,30.15
2023-06-01 21:17:15,5110,1.125,0.109,1.105,30.01
2023-06-01 21:17:30,5111,1.101,0.081,1.112,30.27
2023-06-01 21:17:45,5112,1.11,0.091,1.146,30.0
2023-06-01 21:18:00,5113,1.136,0.079,1.185,30.15
2023-06-01 21:18:15,5114,1.111,0.09,1.185,30.27
2023-06-01 21:18:30,5115,1.129,0.095,1.062,30.04
2023-06-01 21:18:45,5116,1.099,0.085,1.125,30.25
2023-06-01 21:19:00,5117,1.117,0.082,1.076,30.36
2023-06-01 21:19:15,5118,1.14,0.076,1.032,29.67
2023-06-01 21:19:30,5119,1.128,0.073,1.11,29.91
2023-06-01 21:19:45,5120,1.119,0.103,1.148,30.11
2023-06-01 21:20:00,5121,1.122,0.064,1.108,29.81
2023-06-01 21:20:15,5122,1.115,0.087,1.068,30.1
2023-06-01 21:20:30,5123,1.115,0.106,1.103,30.04
2023-06-01 21:20:45,5124,1.123,0.077,1.07,29.87
2023-06-01 21:21:00,5125,1.119,0.104,0.989,30.17
2023-06-01 21:21:15,5126,1.127,0.09,1.166,30.01
2023-06-01 21:21:30,5127,1.122,0.099,1.122,29.98
2023-06-01 21:21:45,5128,1.117,0.086,1.132,29.92
2023-06-01 21:22:00,5129,1.12,0.081,1.094,30.07
2023-06-01 21:22:15,5130,1.133,0.091,1.123,30.07
2023-06-01 21:22:30,5131,1.144,0.134,1.125,29.96
2023-06-01 21:22:45,5132,1.111,0.081,1.233,30.01
2023-06-01 21:23:00,5133,1.12,0.057,1.066,29.99
2023-06-01 21:23:15,5134,1.138,0.074,1.267,30.09
2023-06-01 21:23:30,5135,1.113,0.097,1.172,29.91
2023-06-01 21:23:45,5136,1.106,0.082,1.176,30.01
2023-06-01 21:24:00,5137,1.111,0.115,1.066,29.95
2023-06-01 21:24:15,5138,1.126,0.137,1.141,30.22
2023-06-01 21:24:30,5139,1.124,0.084,1.117,30.28
2023-06-01 21:24:45,5140,1.114,0.104,1.181,30.14
2023-06-01 21:25:00,5141,1.131,0.078,1.162,29.9
2023-06-01 21:25:15,5142,1.131,0.06,1.042,30.07
2023-06-01 21:25:30,5143,1.122,0.092,1.139,30.12
2023-06-01 21:25:45,5144,1.12,0.097,1.154,30.42
2023-06-01 21:26:00,5145,1.123,0.084,1.079,29.88
2023-06-01 21:26:15,5146,1.123,0.106,1.123,29.73
2023-06-01 21:26:30,5147,1.106,0.08,1.194,30.07
2023-06-01 21:26:45,5148,1.152,0.111,1.171,29.94
2023-06-01 21:27:00,5149,1.128,0.094,1.026,29.99
2023-06-01 21:27:15,5150,1.139,0.082,1.055,30.12
2023-06-01 21:27:30,5151,1.156,0.132,1.095,30.21
2023-06-01 21:27:45,5152,1.115,0.065,1.137,30.38
2023-06-01 21:28:00,5153,1.115,0.072,1.038,30.36
2023-06-01 21:28:15,5154,1.12,0.1,1.132,29.83
2023-06-01 21:28:30,5155,1.119,0.076,1.291,30.0
2023-06-01 21:28:45,5156,1.111,0.099,1.104,30.26
2023-06-01 21:29:00,5157,1.109,0.054,1.064,30.14
2023-06-01 21:29:15,5158,1.125,0.101,0.985,29.96
2023-06-01 21:29:30,5159,1.128,0.091,1.106,30.1
2023-06-01 21:29:45,5160,1.121,0.077,1.135,30.17
2023-06-01 21:30:00,5161,1.127,0.087,1.124,30.12
2023-06-01 21:30:15,5162,1.14,0.129,1.068,30.18
2023-06-01 21:30:30,5163,1.133,0.096,1.161,30.16
2023-06-01 21:30:45,5164,1.131,0.096,1.091,30.13
2023-06-01 21:31:00,5165,1.122,0.019,1.136,30.09
2023-06-01 21:31:15,5166,1.135,0.06,1.091,30.02
2023-06-01 21:31:30,5167,1.13,0.091,1.062,30.05
2023-06-01 21:31:45,5168,1.137,0.085,1.163,30.08
2023-06-01 21:32:00,5169,1.115,0.068,1.206,30.06
2023-06-01 21:32:15,5170,1.121,0.091,1.05,29.96
2023-06-01 21:32:30,5171,1.133,0.102,1.112,30.09
2023-06-01 21:32:45,5172,1.101,0.057,1.272,29.84
2023-06-01 21:33:00,5173,1.13,0.071,1.218,29.91
2023-06-01 21:33:15,5174,1.13,0.116,1.066,30.1
